PIX Logfile created at: 11:26:48 PM

Frame 000001 ....PRE: Frame(1)
Frame 000001 ........PRE: Direct3DCreate9(32)
Frame 000001 ............PRE: AddObject(D3D9 Object, 0x00DBFF68, 0x00F007E0)
Frame 000001 ............POST: <TRUE> AddObject(D3D9 Object, 0x00DBFF68, 0x00F007E0)
Frame 000001 ........POST: <0x00DBFF68> Direct3DCreate9(32)
Frame 000001 ........PRE: D3DPERF_SetOptions(0x00000002)
Frame 000001 ........POST: <> D3DPERF_SetOptions(0x00000002)
Frame 000001 ........PRE: <this=0x00dbff68>IDirect3D9::GetAdapterCount()
Frame 000001 ........POST: <1><this=0x00dbff68> IDirect3D9::GetAdapterCount()
Frame 000001 ........PRE: <this=0x00dbff68>IDirect3D9::GetAdapterIdentifier(0, 0x00000000, 0x0018D2A4)
Frame 000001 ........POST: <S_OK><this=0x00dbff68> IDirect3D9::GetAdapterIdentifier(0, 0x00000000, 0x0018D2A4)
Frame 000001 ........PRE: <this=0x00dbff68>IDirect3D9::GetDeviceCaps(0, D3DDEVTYPE_HAL, 0x0018F21C)
Frame 000001 ........POST: <S_OK><this=0x00dbff68> IDirect3D9::GetDeviceCaps(0, D3DDEVTYPE_HAL, 0x0018F21C)
Frame 000001 ........PRE: <this=0x00dbff68>IDirect3D9::CheckDeviceFormat(0, D3DDEVTYPE_HAL, D3DFMT_X8R8G8B8, 0, D3DRTYPE_TEXTURE, D3DFMT_A8R8G8B8)
Frame 000834 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::DrawIndexedPrimitive(D3DPT_TRIANGLELIST, 0, 0, 72, 0, 24)
Frame 000834 ........PRE: <this=0x095e5478>ID3DXEffect::EndPass()
Frame 000834 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::EndPass()
Frame 000834 ........PRE: <this=0x095e5478>ID3DXEffect::End()
Frame 000834 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::End()
Frame 000834 ........PRE: <this=0x095f1a90>IDirect3DDevice9::EndScene()
Frame 000834 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::EndScene()
Frame 000834 ........PRE: <this=0x095f1a90>IDirect3DDevice9::Present(NULL, NULL, NULL, NULL)
Frame 000834 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::Present(NULL, NULL, NULL, NULL)
Frame 000834 ....POST: <> Frame(834)
Frame 000835 ....PRE: Frame(835)
Frame 000835 ........PRE: <this=0x095f1a90>IDirect3DDevice9::TestCooperativeLevel()
Frame 000835 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::TestCooperativeLevel()
Frame 000835 ........PRE: <this=0x095f1a90>IDirect3DDevice9::GetRenderState(D3DRS_SCISSORTESTENABLE, 0x0018F16C)
Frame 000835 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::GetRenderState(D3DRS_SCISSORTESTENABLE, 0x0018F16C)
Frame 000835 ........PRE: <this=0x095f1a90>IDirect3DDevice9::Clear(0x00000000, NULL, 0x00000003, D3DCOLOR_ARGB(0xff,0x64,0x95,0xed), 1.000f, 0x00000000)
Frame 000835 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::Clear(0x00000000, NULL, 0x00000003, D3DCOLOR_ARGB(0xff,0x64,0x95,0xed), 1.000f, 0x00000000)
Frame 000835 ........PRE: <this=0x095e5478>ID3DXEffect::SetMatrix(0xFF317A63, 0x0018EF24)
Frame 000835 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::SetMatrix(0xFF317A63, 0x0018EF24)
Frame 000835 ........PRE: <this=0x095e5478>ID3DXEffect::SetMatrixArray(0xFF317967, 0x067AFE44, 3)
Frame 000835 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::SetMatrixArray(0xFF317967, 0x067AFE44, 3)
Frame 000835 ........PRE: <this=0x095e5478>ID3DXEffect::SetInt(0xFF317A0F, 0)
Frame 000835 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::SetInt(0xFF317A0F, 0)
Frame 000835 ........PRE: <this=0x095e5478>ID3DXEffect::SetInt(0xFF3179BB, 0)
Frame 000835 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::SetInt(0xFF3179BB, 0)
Frame 000835 ........PRE: <this=0x095e5478>ID3DXEffect::Begin(0x0018EF44, 0x00000001)
Frame 000835 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::Begin(0x0018EF44, 0x00000001)
Frame 000835 ........PRE: <this=0x095e5478>ID3DXEffect::BeginPass(0)
Frame 000835 ............PRE: <this=0x095f1a90>IDirect3DDevice9::SetVertexShader(0x095E57C0)
Frame 000835 ............POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::SetVertexShader(0x095E57C0)
Frame 000835 ............PRE: <this=0x095f1a90>IDirect3DDevice9::SetVertexShaderConstantF(0, 0x00CE8D68, 4)
Frame 000835 ............POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::SetVertexShaderConstantF(0, 0x00CE8D68, 4)
Frame 000835 ............PRE: <this=0x095f1a90>IDirect3DDevice9::SetPixelShader(0x095E5310)
Frame 000835 ............POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::SetPixelShader(0x095E5310)
Frame 000835 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::BeginPass(0)
Frame 000835 ........PRE: <this=0x095f1a90>IDirect3DDevice9::BeginScene()
Frame 000835 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::BeginScene()
Frame 000835 ........PRE: <this=0x095f1a90>IDirect3DDevice9::DrawIndexedPrimitive(D3DPT_TRIANGLELIST, 0, 0, 72, 0, 24)
Frame 000835 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::DrawIndexedPrimitive(D3DPT_TRIANGLELIST, 0, 0, 72, 0, 24)
Frame 000835 ........PRE: <this=0x095e5478>ID3DXEffect::EndPass()
Frame 000835 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::EndPass()
Frame 000835 ........PRE: <this=0x095e5478>ID3DXEffect::End()
Frame 000835 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::End()
Frame 000835 ........PRE: <this=0x095f1a90>IDirect3DDevice9::EndScene()
Frame 000835 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::EndScene()
Frame 000835 ........PRE: <this=0x095f1a90>IDirect3DDevice9::Present(NULL, NULL, NULL, NULL)
Frame 000835 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::Present(NULL, NULL, NULL, NULL)
Frame 000835 ....POST: <> Frame(835)
Frame 000836 ....PRE: Frame(836)
Frame 000836 ........PRE: <this=0x095f1a90>IDirect3DDevice9::TestCooperativeLevel()
Frame 000836 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::TestCooperativeLevel()
Frame 000836 ........PRE: <this=0x095f1a90>IDirect3DDevice9::GetRenderState(D3DRS_SCISSORTESTENABLE, 0x0018F16C)
Frame 000836 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::GetRenderState(D3DRS_SCISSORTESTENABLE, 0x0018F16C)
Frame 000836 ........PRE: <this=0x095f1a90>IDirect3DDevice9::Clear(0x00000000, NULL, 0x00000003, D3DCOLOR_ARGB(0xff,0x64,0x95,0xed), 1.000f, 0x00000000)
Frame 000836 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::Clear(0x00000000, NULL, 0x00000003, D3DCOLOR_ARGB(0xff,0x64,0x95,0xed), 1.000f, 0x00000000)
Frame 000836 ........PRE: <this=0x095e5478>ID3DXEffect::SetMatrix(0xFF317A63, 0x0018EF24)
Frame 000836 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::SetMatrix(0xFF317A63, 0x0018EF24)
Frame 000836 ........PRE: <this=0x095e5478>ID3DXEffect::SetMatrixArray(0xFF317967, 0x067AFE44, 3)
Frame 000836 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::SetMatrixArray(0xFF317967, 0x067AFE44, 3)
Frame 000836 ........PRE: <this=0x095e5478>ID3DXEffect::SetInt(0xFF317A0F, 0)
Frame 000836 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::SetInt(0xFF317A0F, 0)
Frame 000836 ........PRE: <this=0x095e5478>ID3DXEffect::SetInt(0xFF3179BB, 0)
Frame 000836 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::SetInt(0xFF3179BB, 0)
Frame 000836 ........PRE: <this=0x095e5478>ID3DXEffect::Begin(0x0018EF44, 0x00000001)
Frame 000836 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::Begin(0x0018EF44, 0x00000001)
Frame 000836 ........PRE: <this=0x095e5478>ID3DXEffect::BeginPass(0)
Frame 000836 ............PRE: <this=0x095f1a90>IDirect3DDevice9::SetVertexShader(0x095E57C0)
Frame 000836 ............POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::SetVertexShader(0x095E57C0)
Frame 000836 ............PRE: <this=0x095f1a90>IDirect3DDevice9::SetVertexShaderConstantF(0, 0x00CE8D68, 4)
Frame 000836 ............POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::SetVertexShaderConstantF(0, 0x00CE8D68, 4)
Frame 000836 ............PRE: <this=0x095f1a90>IDirect3DDevice9::SetPixelShader(0x095E5310)
Frame 000836 ............POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::SetPixelShader(0x095E5310)
Frame 000836 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::BeginPass(0)
Frame 000836 ........PRE: <this=0x095f1a90>IDirect3DDevice9::BeginScene()
Frame 000836 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::BeginScene()
Frame 000836 ........PRE: <this=0x095f1a90>IDirect3DDevice9::DrawIndexedPrimitive(D3DPT_TRIANGLELIST, 0, 0, 72, 0, 24)
Frame 000836 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::DrawIndexedPrimitive(D3DPT_TRIANGLELIST, 0, 0, 72, 0, 24)
Frame 000836 ........PRE: <this=0x095e5478>ID3DXEffect::EndPass()
Frame 000836 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::EndPass()
Frame 000836 ........PRE: <this=0x095e5478>ID3DXEffect::End()
Frame 000836 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::End()
Frame 000836 ........PRE: <this=0x095f1a90>IDirect3DDevice9::EndScene()
Frame 000836 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::EndScene()
Frame 000836 ........PRE: <this=0x095f1a90>IDirect3DDevice9::Present(NULL, NULL, NULL, NULL)
Frame 000836 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::Present(NULL, NULL, NULL, NULL)
Frame 000836 ....POST: <> Frame(836)
Frame 000837 ....PRE: Frame(837)
Frame 000837 ........PRE: <this=0x095f1a90>IDirect3DDevice9::TestCooperativeLevel()
Frame 000837 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::TestCooperativeLevel()
Frame 000837 ........PRE: <this=0x095f1a90>IDirect3DDevice9::GetRenderState(D3DRS_SCISSORTESTENABLE, 0x0018F16C)
Frame 000837 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::GetRenderState(D3DRS_SCISSORTESTENABLE, 0x0018F16C)
Frame 000837 ........PRE: <this=0x095f1a90>IDirect3DDevice9::Clear(0x00000000, NULL, 0x00000003, D3DCOLOR_ARGB(0xff,0x64,0x95,0xed), 1.000f, 0x00000000)
Frame 000837 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::Clear(0x00000000, NULL, 0x00000003, D3DCOLOR_ARGB(0xff,0x64,0x95,0xed), 1.000f, 0x00000000)
Frame 000837 ........PRE: <this=0x095e5478>ID3DXEffect::SetMatrix(0xFF317A63, 0x0018EF24)
Frame 000837 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::SetMatrix(0xFF317A63, 0x0018EF24)
Frame 000837 ........PRE: <this=0x095e5478>ID3DXEffect::SetMatrixArray(0xFF317967, 0x067AFE44, 3)
Frame 000837 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::SetMatrixArray(0xFF317967, 0x067AFE44, 3)
Frame 000837 ........PRE: <this=0x095e5478>ID3DXEffect::SetInt(0xFF317A0F, 0)
Frame 000837 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::SetInt(0xFF317A0F, 0)
Frame 000837 ........PRE: <this=0x095e5478>ID3DXEffect::SetInt(0xFF3179BB, 0)
Frame 000837 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::SetInt(0xFF3179BB, 0)
Frame 000837 ........PRE: <this=0x095e5478>ID3DXEffect::Begin(0x0018EF44, 0x00000001)
Frame 000837 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::Begin(0x0018EF44, 0x00000001)
Frame 000837 ........PRE: <this=0x095e5478>ID3DXEffect::BeginPass(0)
Frame 000837 ............PRE: <this=0x095f1a90>IDirect3DDevice9::SetVertexShader(0x095E57C0)
Frame 000837 ............POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::SetVertexShader(0x095E57C0)
Frame 000837 ............PRE: <this=0x095f1a90>IDirect3DDevice9::SetVertexShaderConstantF(0, 0x00CE8D68, 4)
Frame 000837 ............POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::SetVertexShaderConstantF(0, 0x00CE8D68, 4)
Frame 000837 ............PRE: <this=0x095f1a90>IDirect3DDevice9::SetPixelShader(0x095E5310)
Frame 000837 ............POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::SetPixelShader(0x095E5310)
Frame 000837 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::BeginPass(0)
Frame 000837 ........PRE: <this=0x095f1a90>IDirect3DDevice9::BeginScene()
Frame 000837 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::BeginScene()
Frame 000837 ........PRE: <this=0x095f1a90>IDirect3DDevice9::DrawIndexedPrimitive(D3DPT_TRIANGLELIST, 0, 0, 72, 0, 24)
Frame 000837 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::DrawIndexedPrimitive(D3DPT_TRIANGLELIST, 0, 0, 72, 0, 24)
Frame 000837 ........PRE: <this=0x095e5478>ID3DXEffect::EndPass()
Frame 000837 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::EndPass()
Frame 000837 ........PRE: <this=0x095e5478>ID3DXEffect::End()
Frame 000837 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::End()
Frame 000837 ........PRE: <this=0x095f1a90>IDirect3DDevice9::EndScene()
Frame 000837 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::EndScene()
Frame 000837 ........PRE: <this=0x095f1a90>IDirect3DDevice9::Present(NULL, NULL, NULL, NULL)
Frame 000837 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::Present(NULL, NULL, NULL, NULL)
Frame 000837 ....POST: <> Frame(837)
Frame 000838 ....PRE: Frame(838)
Frame 000838 ........PRE: <this=0x095f1a90>IDirect3DDevice9::TestCooperativeLevel()
Frame 000838 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::TestCooperativeLevel()
Frame 000838 ........PRE: <this=0x095f1a90>IDirect3DDevice9::GetRenderState(D3DRS_SCISSORTESTENABLE, 0x0018F16C)
Frame 000838 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::GetRenderState(D3DRS_SCISSORTESTENABLE, 0x0018F16C)
Frame 000838 ........PRE: <this=0x095f1a90>IDirect3DDevice9::Clear(0x00000000, NULL, 0x00000003, D3DCOLOR_ARGB(0xff,0x64,0x95,0xed), 1.000f, 0x00000000)
Frame 000838 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::Clear(0x00000000, NULL, 0x00000003, D3DCOLOR_ARGB(0xff,0x64,0x95,0xed), 1.000f, 0x00000000)
Frame 000838 ........PRE: <this=0x095e5478>ID3DXEffect::SetMatrix(0xFF317A63, 0x0018EF24)
Frame 000838 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::SetMatrix(0xFF317A63, 0x0018EF24)
Frame 000838 ........PRE: <this=0x095e5478>ID3DXEffect::SetMatrixArray(0xFF317967, 0x067AFE44, 3)
Frame 000838 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::SetMatrixArray(0xFF317967, 0x067AFE44, 3)
Frame 000838 ........PRE: <this=0x095e5478>ID3DXEffect::SetInt(0xFF317A0F, 0)
Frame 000838 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::SetInt(0xFF317A0F, 0)
Frame 000838 ........PRE: <this=0x095e5478>ID3DXEffect::SetInt(0xFF3179BB, 0)
Frame 000838 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::SetInt(0xFF3179BB, 0)
Frame 000838 ........PRE: <this=0x095e5478>ID3DXEffect::Begin(0x0018EF44, 0x00000001)
Frame 000838 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::Begin(0x0018EF44, 0x00000001)
Frame 000838 ........PRE: <this=0x095e5478>ID3DXEffect::BeginPass(0)
Frame 000838 ............PRE: <this=0x095f1a90>IDirect3DDevice9::SetVertexShader(0x095E57C0)
Frame 000838 ............POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::SetVertexShader(0x095E57C0)
Frame 000838 ............PRE: <this=0x095f1a90>IDirect3DDevice9::SetVertexShaderConstantF(0, 0x00CE8D68, 4)
Frame 000838 ............POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::SetVertexShaderConstantF(0, 0x00CE8D68, 4)
Frame 000838 ............PRE: <this=0x095f1a90>IDirect3DDevice9::SetPixelShader(0x095E5310)
Frame 000838 ............POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::SetPixelShader(0x095E5310)
Frame 000838 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::BeginPass(0)
Frame 000838 ........PRE: <this=0x095f1a90>IDirect3DDevice9::BeginScene()
Frame 000838 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::BeginScene()
Frame 000838 ........PRE: <this=0x095f1a90>IDirect3DDevice9::DrawIndexedPrimitive(D3DPT_TRIANGLELIST, 0, 0, 72, 0, 24)
Frame 000838 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::DrawIndexedPrimitive(D3DPT_TRIANGLELIST, 0, 0, 72, 0, 24)
Frame 000838 ........PRE: <this=0x095e5478>ID3DXEffect::EndPass()
Frame 000838 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::EndPass()
Frame 000838 ........PRE: <this=0x095e5478>ID3DXEffect::End()
Frame 000838 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::End()
Frame 000838 ........PRE: <this=0x095f1a90>IDirect3DDevice9::EndScene()
Frame 000838 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::EndScene()
Frame 000838 ........PRE: <this=0x095f1a90>IDirect3DDevice9::Present(NULL, NULL, NULL, NULL)
Frame 000838 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::Present(NULL, NULL, NULL, NULL)
Frame 000838 ....POST: <> Frame(838)
Frame 000839 ....PRE: Frame(839)
Frame 000839 ........PRE: <this=0x095f1a90>IDirect3DDevice9::TestCooperativeLevel()
Frame 000839 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::TestCooperativeLevel()
Frame 000839 ........PRE: <this=0x095f1a90>IDirect3DDevice9::GetRenderState(D3DRS_SCISSORTESTENABLE, 0x0018F16C)
Frame 000839 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::GetRenderState(D3DRS_SCISSORTESTENABLE, 0x0018F16C)
Frame 000839 ........PRE: <this=0x095f1a90>IDirect3DDevice9::Clear(0x00000000, NULL, 0x00000003, D3DCOLOR_ARGB(0xff,0x64,0x95,0xed), 1.000f, 0x00000000)
Frame 000839 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::Clear(0x00000000, NULL, 0x00000003, D3DCOLOR_ARGB(0xff,0x64,0x95,0xed), 1.000f, 0x00000000)
Frame 000839 ........PRE: <this=0x095e5478>ID3DXEffect::SetMatrix(0xFF317A63, 0x0018EF24)
Frame 000839 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::SetMatrix(0xFF317A63, 0x0018EF24)
Frame 000839 ........PRE: <this=0x095e5478>ID3DXEffect::SetMatrixArray(0xFF317967, 0x067AFE44, 3)
Frame 000839 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::SetMatrixArray(0xFF317967, 0x067AFE44, 3)
Frame 000839 ........PRE: <this=0x095e5478>ID3DXEffect::SetInt(0xFF317A0F, 0)
Frame 000839 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::SetInt(0xFF317A0F, 0)
Frame 000839 ........PRE: <this=0x095e5478>ID3DXEffect::SetInt(0xFF3179BB, 0)
Frame 000839 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::SetInt(0xFF3179BB, 0)
Frame 000839 ........PRE: <this=0x095e5478>ID3DXEffect::Begin(0x0018EF44, 0x00000001)
Frame 000839 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::Begin(0x0018EF44, 0x00000001)
Frame 000839 ........PRE: <this=0x095e5478>ID3DXEffect::BeginPass(0)
Frame 000839 ............PRE: <this=0x095f1a90>IDirect3DDevice9::SetVertexShader(0x095E57C0)
Frame 000839 ............POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::SetVertexShader(0x095E57C0)
Frame 000839 ............PRE: <this=0x095f1a90>IDirect3DDevice9::SetVertexShaderConstantF(0, 0x00CE8D68, 4)
Frame 000839 ............POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::SetVertexShaderConstantF(0, 0x00CE8D68, 4)
Frame 000839 ............PRE: <this=0x095f1a90>IDirect3DDevice9::SetPixelShader(0x095E5310)
Frame 000839 ............POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::SetPixelShader(0x095E5310)
Frame 000839 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::BeginPass(0)
Frame 000839 ........PRE: <this=0x095f1a90>IDirect3DDevice9::BeginScene()
Frame 000839 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::BeginScene()
Frame 000839 ........PRE: <this=0x095f1a90>IDirect3DDevice9::DrawIndexedPrimitive(D3DPT_TRIANGLELIST, 0, 0, 72, 0, 24)
Frame 000839 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::DrawIndexedPrimitive(D3DPT_TRIANGLELIST, 0, 0, 72, 0, 24)
Frame 000839 ........PRE: <this=0x095e5478>ID3DXEffect::EndPass()
Frame 000839 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::EndPass()
Frame 000839 ........PRE: <this=0x095e5478>ID3DXEffect::End()
Frame 000839 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::End()
Frame 000839 ........PRE: <this=0x095f1a90>IDirect3DDevice9::EndScene()
Frame 000839 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::EndScene()
Frame 000839 ........PRE: <this=0x095f1a90>IDirect3DDevice9::Present(NULL, NULL, NULL, NULL)
Frame 000839 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::Present(NULL, NULL, NULL, NULL)
Frame 000839 ....POST: <> Frame(839)
Frame 000840 ....PRE: Frame(840)
Frame 000840 ........PRE: <this=0x095f1a90>IDirect3DDevice9::TestCooperativeLevel()
Frame 000840 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::TestCooperativeLevel()
Frame 000840 ........PRE: <this=0x095f1a90>IDirect3DDevice9::GetRenderState(D3DRS_SCISSORTESTENABLE, 0x0018F16C)
Frame 000840 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::GetRenderState(D3DRS_SCISSORTESTENABLE, 0x0018F16C)
Frame 000840 ........PRE: <this=0x095f1a90>IDirect3DDevice9::Clear(0x00000000, NULL, 0x00000003, D3DCOLOR_ARGB(0xff,0x64,0x95,0xed), 1.000f, 0x00000000)
Frame 000840 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::Clear(0x00000000, NULL, 0x00000003, D3DCOLOR_ARGB(0xff,0x64,0x95,0xed), 1.000f, 0x00000000)
Frame 000840 ........PRE: <this=0x095e5478>ID3DXEffect::SetMatrix(0xFF317A63, 0x0018EF24)
Frame 000840 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::SetMatrix(0xFF317A63, 0x0018EF24)
Frame 000840 ........PRE: <this=0x095e5478>ID3DXEffect::SetMatrixArray(0xFF317967, 0x067AFE44, 3)
Frame 000840 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::SetMatrixArray(0xFF317967, 0x067AFE44, 3)
Frame 000840 ........PRE: <this=0x095e5478>ID3DXEffect::SetInt(0xFF317A0F, 0)
Frame 000840 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::SetInt(0xFF317A0F, 0)
Frame 000840 ........PRE: <this=0x095e5478>ID3DXEffect::SetInt(0xFF3179BB, 0)
Frame 000840 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::SetInt(0xFF3179BB, 0)
Frame 000840 ........PRE: <this=0x095e5478>ID3DXEffect::Begin(0x0018EF44, 0x00000001)
Frame 000840 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::Begin(0x0018EF44, 0x00000001)
Frame 000840 ........PRE: <this=0x095e5478>ID3DXEffect::BeginPass(0)
Frame 000840 ............PRE: <this=0x095f1a90>IDirect3DDevice9::SetVertexShader(0x095E57C0)
Frame 000840 ............POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::SetVertexShader(0x095E57C0)
Frame 000840 ............PRE: <this=0x095f1a90>IDirect3DDevice9::SetVertexShaderConstantF(0, 0x00CE8D68, 4)
Frame 000840 ............POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::SetVertexShaderConstantF(0, 0x00CE8D68, 4)
Frame 000840 ............PRE: <this=0x095f1a90>IDirect3DDevice9::SetPixelShader(0x095E5310)
Frame 000840 ............POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::SetPixelShader(0x095E5310)
Frame 000840 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::BeginPass(0)
Frame 000840 ........PRE: <this=0x095f1a90>IDirect3DDevice9::BeginScene()
Frame 000840 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::BeginScene()
Frame 000840 ........PRE: <this=0x095f1a90>IDirect3DDevice9::DrawIndexedPrimitive(D3DPT_TRIANGLELIST, 0, 0, 72, 0, 24)
Frame 000840 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::DrawIndexedPrimitive(D3DPT_TRIANGLELIST, 0, 0, 72, 0, 24)
Frame 000840 ........PRE: <this=0x095e5478>ID3DXEffect::EndPass()
Frame 000840 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::EndPass()
Frame 000840 ........PRE: <this=0x095e5478>ID3DXEffect::End()
Frame 000840 ........POST: <S_OK><this=0x095e5478> ID3DXEffect::End()
Frame 000840 ........PRE: <this=0x095f1a90>IDirect3DDevice9::EndScene()
Frame 000840 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::EndScene()
Frame 000840 ........PRE: <this=0x095f1a90>IDirect3DDevice9::Present(NULL, NULL, NULL, NULL)
Frame 000840 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::Present(NULL, NULL, NULL, NULL)
Frame 000840 ....POST: <> Frame(840)
Frame 000841 ....PRE: Frame(841)
Frame 000841 ........PRE: <this=0x095f1a90>IDirect3DDevice9::TestCooperativeLevel()
Frame 000841 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::TestCooperativeLevel()
Frame 000841 ........PRE: <this=0x095f1a90>IDirect3DDevice9::GetRenderState(D3DRS_SCISSORTESTENABLE, 0x0018F16C)
Frame 000841 ........POST: <S_OK><this=0x095f1a90> IDirect3DDevice9::GetRenderState(D3DRS_SCISSORTESTENABLE, 0x0018F16C)
